ID,Latitude,Longitude,poi,lat,long,distance
5201025,40.63694,-73.97487,Times Square,40.75819487,-73.98562368,
5201578,40.72019,-73.99297,Times Square,40.75819487,-73.98562368,
5203234,40.66012,-73.96078,Times Square,40.75819487,-73.98562368,
5203787,40.8558,-73.93025,Times Square,40.75819487,-73.98562368,
5205996,40.67219,-73.95461,Times Square,40.75819487,-73.98562368,
5207101,40.70854,-73.99992,Times Square,40.75819487,-73.98562368,
5208205,40.77842,-73.90994,Times Square,40.75819487,-73.98562368,
5208757,40.70835,-73.95226,Times Square,40.75819487,-73.98562368,
5215385,40.7583,-73.87679,Times Square,40.75819487,-73.98562368,
5215937,40.67959,-73.98713,Times Square,40.75819487,-73.98562368,
5216490,40.71491,-73.99182,Times Square,40.75819487,-73.98562368,
5217042,40.75437,-73.99334,Times Square,40.75819487,-73.98562368,
5217594,40.82171,-73.95515,Times Square,40.75819487,-73.98562368,
5218147,40.69226,-73.92286,Times Square,40.75819487,-73.98562368,
5222013,40.73894,-73.98049,Times Square,40.75819487,-73.98562368,
5223670,40.82003,-73.95745,Times Square,40.75819487,-73.98562368,
5224774,40.6878,-73.91452,Times Square,40.75819487,-73.98562368,
5225326,40.72292,-73.99242,Times Square,40.75819487,-73.98562368,
5227536,40.74513,-73.83139,Times Square,40.75819487,-73.98562368,
5228088,40.7726,-73.97928,Times Square,40.75819487,-73.98562368,
5229193,40.69174,-73.96872,Times Square,40.75819487,-73.98562368,
5231402,40.72915,-73.98866,Times Square,40.75819487,-73.98562368,
5232506,40.64455,-73.98298,Times Square,40.75819487,-73.98562368,
5234163,40.72478,-73.9755,Times Square,40.75819487,-73.98562368,
5235820,40.67383,-73.95137,Times Square,40.75819487,-73.98562368,
5236372,40.79088,-73.94597,Times Square,40.75819487,-73.98562368,
5236925,40.79082,-73.94615,Times Square,40.75819487,-73.98562368,
5237477,40.76236,-73.95827,Times Square,40.75819487,-73.98562368,
5238029,40.84347,-73.93978,Times Square,40.75819487,-73.98562368,
5239134,40.71335,-73.9655,Times Square,40.75819487,-73.98562368,
5239686,40.69758,-73.99139,Times Square,40.75819487,-73.98562368,
5240239,40.77107,-73.95517,Times Square,40.75819487,-73.98562368,
5240791,40.70471,-74.00817,Times Square,40.75819487,-73.98562368,
5241895,40.7189,-73.99182,Times Square,40.75819487,-73.98562368,
5243000,40.75245,-73.97342,Times Square,40.75819487,-73.98562368,
5244657,40.65854,-73.95071,Times Square,40.75819487,-73.98562368,
5246314,40.67169,-73.95117,Times Square,40.75819487,-73.98562368,
5248523,40.72102,-73.99469,Times Square,40.75819487,-73.98562368,
5249628,40.69439,-73.96484,Times Square,40.75819487,-73.98562368,
5252941,40.69307,-73.96073,Times Square,40.75819487,-73.98562368,
5253494,40.69454,-73.96198,Times Square,40.75819487,-73.98562368,
5254598,40.82943,-73.9407,Times Square,40.75819487,-73.98562368,
5256808,40.82209,-73.90086,Times Square,40.75819487,-73.98562368,
5257360,40.66907,-73.94168,Times Square,40.75819487,-73.98562368,
5257912,40.67681,-73.97535,Times Square,40.75819487,-73.98562368,
5259569,40.71647,-73.99116,Times Square,40.75819487,-73.98562368,
5260121,40.82505,-73.95294,Times Square,40.75819487,-73.98562368,
5260674,40.77155,-73.94763,Times Square,40.75819487,-73.98562368,
5262331,40.71509,-73.9967,Times Square,40.75819487,-73.98562368,
5262883,40.71603,-73.94785,Times Square,40.75819487,-73.98562368,
5263435,40.69476,-73.92359,Times Square,40.75819487,-73.98562368,
5265644,40.77139,-73.95766,Times Square,40.75819487,-73.98562368,
5268406,40.72956,-73.98613,Times Square,40.75819487,-73.98562368,
5268958,40.73379,-74.00422,Times Square,40.75819487,-73.98562368,
5269510,40.68638,-73.91368,Times Square,40.75819487,-73.98562368,
5270063,40.6863,-73.91378,Times Square,40.75819487,-73.98562368,
5271167,40.68691,-73.91317,Times Square,40.75819487,-73.98562368,
5271720,40.6864,-73.9133,Times Square,40.75819487,-73.98562368,
5272272,40.74121,-73.98648,Times Square,40.75819487,-73.98562368,
5273929,40.7149,-73.99976,Times Square,40.75819487,-73.98562368,
5278900,40.71832,-73.98325,Times Square,40.75819487,-73.98562368,
5279452,40.76279,-73.92039,Times Square,40.75819487,-73.98562368,
5280556,40.77636,-73.98937,Times Square,40.75819487,-73.98562368,
5281109,40.68469,-73.93467,Times Square,40.75819487,-73.98562368,
5283318,40.73182,-73.9845,Times Square,40.75819487,-73.98562368,
5283870,40.62345,-73.93001,Times Square,40.75819487,-73.98562368,
5286632,40.64802,-73.96063,Times Square,40.75819487,-73.98562368,
5287736,40.76813,-73.95354,Times Square,40.75819487,-73.98562368,
5292707,40.5517,-74.14636,Times Square,40.75819487,-73.98562368,
5293812,40.77093,-73.93291,Times Square,40.75819487,-73.98562368,
5294364,40.77842,-73.92549,Times Square,40.75819487,-73.98562368,
5294916,40.71124,-73.95256,Times Square,40.75819487,-73.98562368,
5298782,40.71758,-73.99201,Times Square,40.75819487,-73.98562368,
5300439,40.72492,-73.95097,Times Square,40.75819487,-73.98562368,
5300992,40.74621,-73.99119,Times Square,40.75819487,-73.98562368,
5303753,40.67953,-73.95136,Times Square,40.75819487,-73.98562368,
5304858,40.68701,-73.95412,Times Square,40.75819487,-73.98562368,
5305410,40.71288,-73.94406,Times Square,40.75819487,-73.98562368,
5306515,40.72741,-74.00178,Times Square,40.75819487,-73.98562368,
5307067,40.76115,-73.98707,Times Square,40.75819487,-73.98562368,
5308171,40.68963,-73.96713,Times Square,40.75819487,-73.98562368,
5308724,40.67616,-73.97418,Times Square,40.75819487,-73.98562368,
5309276,40.72951,-73.99203,Times Square,40.75819487,-73.98562368,
5309828,40.69634,-73.97296,Times Square,40.75819487,-73.98562368,
5311485,40.69354,-73.96152,Times Square,40.75819487,-73.98562368,
5313142,40.6748,-73.97736,Times Square,40.75819487,-73.98562368,
5313694,40.71604,-73.9589,Times Square,40.75819487,-73.98562368,
5314799,40.7817,-73.94613,Times Square,40.75819487,-73.98562368,
5317561,40.72634,-73.9932,Times Square,40.75819487,-73.98562368,
5318665,40.79788,-73.9618,Times Square,40.75819487,-73.98562368,
5319217,40.70965,-73.96817,Times Square,40.75819487,-73.98562368,
5320322,40.87093,-73.91737,Times Square,40.75819487,-73.98562368,
5321427,40.72102,-73.94808,Times Square,40.75819487,-73.98562368,
5324188,40.69904,-73.91282,Times Square,40.75819487,-73.98562368,
5325293,40.79092,-73.97426,Times Square,40.75819487,-73.98562368,
5326397,40.68085,-73.88895,Times Square,40.75819487,-73.98562368,
5326950,40.66923,-73.98714,Times Square,40.75819487,-73.98562368,
5328054,40.67477,-74.01046,Times Square,40.75819487,-73.98562368,
5328607,40.68401,-73.98521,Times Square,40.75819487,-73.98562368,
5329159,40.6409,-73.99891,Times Square,40.75819487,-73.98562368,
5330816,40.6942,-73.97104,Times Square,40.75819487,-73.98562368,
5331368,40.81506,-73.94851,Times Square,40.75819487,-73.98562368,
5333025,40.79155,-73.94746,Times Square,40.75819487,-73.98562368,
5334130,40.69709,-73.93538,Times Square,40.75819487,-73.98562368,
5336891,40.82846,-73.94492,Times Square,40.75819487,-73.98562368,
5337996,40.72703,-74.00286,Times Square,40.75819487,-73.98562368,
5340205,40.82442,-73.95203,Times Square,40.75819487,-73.98562368,
5341862,40.72753,-73.98749,Times Square,40.75819487,-73.98562368,
5342414,40.66343,-73.99324,Times Square,40.75819487,-73.98562368,
5342966,40.72425,-73.98866,Times Square,40.75819487,-73.98562368,
5344071,40.68446,-73.93956,Times Square,40.75819487,-73.98562368,
5345728,40.84245,-73.93918,Times Square,40.75819487,-73.98562368,
5346280,40.83741,-73.93928,Times Square,40.75819487,-73.98562368,
5347937,40.81134,-73.95531,Times Square,40.75819487,-73.98562368,
5351803,40.68568,-73.95237,Times Square,40.75819487,-73.98562368,
5352908,40.71192,-73.94161,Times Square,40.75819487,-73.98562368,
5354012,40.84305,-73.94045,Times Square,40.75819487,-73.98562368,
5355117,40.73261,-74.00116,Times Square,40.75819487,-73.98562368,
5355669,40.84035,-73.94089,Times Square,40.75819487,-73.98562368,
5356222,40.72816,-73.98843,Times Square,40.75819487,-73.98562368,
5358431,40.85882,-73.92897,Times Square,40.75819487,-73.98562368,
5360088,40.67652,-73.96147,Times Square,40.75819487,-73.98562368,
5361745,40.78234,-73.94907,Times Square,40.75819487,-73.98562368,
5363954,40.72966,-73.99787,Times Square,40.75819487,-73.98562368,
5370029,40.67975,-73.97666,Times Square,40.75819487,-73.98562368,
5370581,40.68669,-73.93452,Times Square,40.75819487,-73.98562368,
5371686,40.72661,-73.95153,Times Square,40.75819487,-73.98562368,
5372238,40.65888,-73.98013,Times Square,40.75819487,-73.98562368,
5372791,40.8115,-73.85607,Times Square,40.75819487,-73.98562368,
5373895,40.77684,-73.97979,Times Square,40.75819487,-73.98562368,
5375000,40.67406,-73.95234,Times Square,40.75819487,-73.98562368,
5376104,40.76602,-73.91742,Times Square,40.75819487,-73.98562368,
5378866,40.78866,-73.97878,Times Square,40.75819487,-73.98562368,
5379970,40.72362,-73.791,Times Square,40.75819487,-73.98562368,
5386046,40.76019,-73.92915,Times Square,40.75819487,-73.98562368,
5387703,40.7186,-73.95951,Times Square,40.75819487,-73.98562368,
5389360,40.69069,-73.96043,Times Square,40.75819487,-73.98562368,
5389912,40.76017,-73.99198,Times Square,40.75819487,-73.98562368,
5393778,40.64685,-73.95,Times Square,40.75819487,-73.98562368,
5394330,40.68582,-73.94231,Times Square,40.75819487,-73.98562368,
5395987,40.77724,-73.95883,Times Square,40.75819487,-73.98562368,
5396539,40.76378,-73.98847,Times Square,40.75819487,-73.98562368,
5397644,40.72987,-73.95296,Times Square,40.75819487,-73.98562368,
5398196,40.80226,-73.94976,Times Square,40.75819487,-73.98562368,
5399301,40.72191,-73.99587,Times Square,40.75819487,-73.98562368,
5400958,40.71482,-73.93863,Times Square,40.75819487,-73.98562368,
5402062,40.76365,-73.98057,Times Square,40.75819487,-73.98562368,
5403167,40.72923,-73.99949,Times Square,40.75819487,-73.98562368,
5403719,40.74089,-74.00181,Times Square,40.75819487,-73.98562368,
5404272,40.75054,-73.99683,Times Square,40.75819487,-73.98562368,
5405929,40.67331,-73.95863,Times Square,40.75819487,-73.98562368,
5406481,40.72716,-74.0032,Times Square,40.75819487,-73.98562368,
5407033,40.68875,-73.92377,Times Square,40.75819487,-73.98562368,
5409242,40.78926,-73.96989,Times Square,40.75819487,-73.98562368,
5409795,40.64027,-74.01774,Times Square,40.75819487,-73.98562368,
5411452,40.74257,-73.98207,Times Square,40.75819487,-73.98562368,
5412004,40.67483,-73.9646,Times Square,40.75819487,-73.98562368,
5413108,40.66739,-73.9501,Times Square,40.75819487,-73.98562368,
5414213,40.64944,-73.93376,Times Square,40.75819487,-73.98562368,
5414765,40.64224,-73.96273,Times Square,40.75819487,-73.98562368,
5415870,40.71059,-73.9506,Times Square,40.75819487,-73.98562368,
5416422,40.82366,-73.9461,Times Square,40.75819487,-73.98562368,
5417527,40.68732,-73.96654,Times Square,40.75819487,-73.98562368,
5418079,40.73405,-74.00283,Times Square,40.75819487,-73.98562368,
5418631,40.82434,-73.94816,Times Square,40.75819487,-73.98562368,
5420288,40.76329,-73.99554,Times Square,40.75819487,-73.98562368,
5420841,40.76664,-73.87577,Times Square,40.75819487,-73.98562368,
5423050,40.66216,-73.96114,Times Square,40.75819487,-73.98562368,
5424154,40.77804,-73.97611,Times Square,40.75819487,-73.98562368,
5426916,40.69677,-73.97622,Times Square,40.75819487,-73.98562368,
5429125,40.68678,-73.96044,Times Square,40.75819487,-73.98562368,
5430782,40.74174,-73.97878,Times Square,40.75819487,-73.98562368,
5431887,40.71526,-73.9867,Times Square,40.75819487,-73.98562368,
5432439,40.76877,-73.9846,Times Square,40.75819487,-73.98562368,
5432991,40.63438,-74.11518,Times Square,40.75819487,-73.98562368,
5434096,40.70778,-73.94953,Times Square,40.75819487,-73.98562368,
5434648,40.68994,-73.92125,Times Square,40.75819487,-73.98562368,
5435200,40.71998,-73.95838,Times Square,40.75819487,-73.98562368,
5437410,40.80121,-73.96163,Times Square,40.75819487,-73.98562368,
5437962,40.71546,-73.99226,Times Square,40.75819487,-73.98562368,
5441276,40.70472,-73.93784,Times Square,40.75819487,-73.98562368,
5441828,40.85901,-73.92874,Times Square,40.75819487,-73.98562368,
5442380,40.66356,-73.95667,Times Square,40.75819487,-73.98562368,
5442933,40.6681,-73.98319,Times Square,40.75819487,-73.98562368,
5444590,40.77889,-73.98155,Times Square,40.75819487,-73.98562368,
5446799,40.81422,-73.95199,Times Square,40.75819487,-73.98562368,
5447351,40.85677,-73.93715,Times Square,40.75819487,-73.98562368,
5447903,40.78428,-73.94872,Times Square,40.75819487,-73.98562368,
5448456,40.71295,-73.93716,Times Square,40.75819487,-73.98562368,
5449008,40.79614,-73.93787,Times Square,40.75819487,-73.98562368,
5450113,40.73697,-73.98074,Times Square,40.75819487,-73.98562368,
5450665,40.68556,-73.96238,Times Square,40.75819487,-73.98562368,
5451769,40.70431,-73.94528,Times Square,40.75819487,-73.98562368,
5453426,40.68346,-73.96264,Times Square,40.75819487,-73.98562368,
5456740,40.80301,-73.96644,Times Square,40.75819487,-73.98562368,
5458397,40.75531,-73.966,Times Square,40.75819487,-73.98562368,
5459502,40.78302,-73.98057,Times Square,40.75819487,-73.98562368,
5460606,40.65336,-73.94345,Times Square,40.75819487,-73.98562368,
5461159,40.68465,-73.96051,Times Square,40.75819487,-73.98562368,
5463368,40.7755,-73.9475,Times Square,40.75819487,-73.98562368,
5463920,40.79445,-73.93307,Times Square,40.75819487,-73.98562368,
5464472,40.77262,-73.92364,Times Square,40.75819487,-73.98562368,
5465025,40.78078,-73.97466,Times Square,40.75819487,-73.98562368,
5466129,40.67554,-73.96835,Times Square,40.75819487,-73.98562368,
5467786,40.68465,-73.8684,Times Square,40.75819487,-73.98562368,
5469443,40.67986,-73.94259,Times Square,40.75819487,-73.98562368,
5469995,40.66586,-73.97948,Times Square,40.75819487,-73.98562368,
5470548,40.84819,-73.90648,Times Square,40.75819487,-73.98562368,
5471100,40.67847,-73.96694,Times Square,40.75819487,-73.98562368,
5471652,40.80373,-73.95523,Times Square,40.75819487,-73.98562368,
5473861,40.72587,-73.98244,Times Square,40.75819487,-73.98562368,
5474414,40.71475,-73.93782,Times Square,40.75819487,-73.98562368,
5474966,40.85475,-73.93372,Times Square,40.75819487,-73.98562368,
5475518,40.71905,-73.93905,Times Square,40.75819487,-73.98562368,
5476071,40.76288,-73.96084,Times Square,40.75819487,-73.98562368,
5477728,40.78354,-73.94699,Times Square,40.75819487,-73.98562368,
5478832,40.68537,-73.95402,Times Square,40.75819487,-73.98562368,
5479937,40.71494,-73.95472,Times Square,40.75819487,-73.98562368,
5480489,40.82903,-73.94123,Times Square,40.75819487,-73.98562368,
5481594,40.84626,-73.90473,Times Square,40.75819487,-73.98562368,
5482146,40.69755,-73.92748,Times Square,40.75819487,-73.98562368,
5485460,40.70839,-73.94538,Times Square,40.75819487,-73.98562368,
5487117,40.85457,-73.94062,Times Square,40.75819487,-73.98562368,
5488774,40.71448,-73.85286,Times Square,40.75819487,-73.98562368,
5489326,40.79115,-73.94663,Times Square,40.75819487,-73.98562368,
5489878,40.7175,-73.98435,Times Square,40.75819487,-73.98562368,
5492640,40.75546,-73.99701,Times Square,40.75819487,-73.98562368,
5494849,40.77867,-73.95121,Times Square,40.75819487,-73.98562368,
5495401,40.75717,-73.82004,Times Square,40.75819487,-73.98562368,
5498163,40.7882,-73.94762,Times Square,40.75819487,-73.98562368,
5499820,40.69148,-73.9388,Times Square,40.75819487,-73.98562368,
5500924,40.7722,-73.98119,Times Square,40.75819487,-73.98562368,
5502029,40.84656,-73.94143,Times Square,40.75819487,-73.98562368,
5502581,40.78709,-73.94423,Times Square,40.75819487,-73.98562368,
5504790,40.73112,-73.98364,Times Square,40.75819487,-73.98562368,
5505343,40.71063,-73.99526,Times Square,40.75819487,-73.98562368,
5505895,40.58662,-73.94263,Times Square,40.75819487,-73.98562368,
5506447,40.68648,-73.97525,Times Square,40.75819487,-73.98562368,
5507552,40.71859,-73.95598,Times Square,40.75819487,-73.98562368,
5508104,40.70792,-73.94274,Times Square,40.75819487,-73.98562368,
5510313,40.65263,-73.93215,Times Square,40.75819487,-73.98562368,
5511418,40.66066,-73.99257,Times Square,40.75819487,-73.98562368,
5511970,40.69793,-73.92775,Times Square,40.75819487,-73.98562368,
5513075,40.77468,-73.97966,Times Square,40.75819487,-73.98562368,
5514732,40.73318,-74.00745,Times Square,40.75819487,-73.98562368,
5515284,40.68728,-73.94104,Times Square,40.75819487,-73.98562368,
5515836,40.84773,-73.93346,Times Square,40.75819487,-73.98562368,
5516389,40.68749,-73.99899,Times Square,40.75819487,-73.98562368,
5518045,40.68563,-73.94953,Times Square,40.75819487,-73.98562368,
5518598,40.716,-73.94666,Times Square,40.75819487,-73.98562368,
5519702,40.71749,-73.96525,Times Square,40.75819487,-73.98562368,
5520255,40.68492,-73.97913,Times Square,40.75819487,-73.98562368,
5521359,40.70227,-73.92926,Times Square,40.75819487,-73.98562368,
5521912,40.73284,-73.95822,Times Square,40.75819487,-73.98562368,
5525225,40.63598,-73.95611,Times Square,40.75819487,-73.98562368,
5525778,40.68068,-73.92874,Times Square,40.75819487,-73.98562368,
5527435,40.66083,-73.96247,Times Square,40.75819487,-73.98562368,
5527987,40.62536,-73.929,Times Square,40.75819487,-73.98562368,
5528539,40.7645,-73.93181,Times Square,40.75819487,-73.98562368,
5531301,40.68851,-73.9574,Times Square,40.75819487,-73.98562368,
5532405,40.73623,-74.00036,Times Square,40.75819487,-73.98562368,
5532958,40.8327,-73.94028,Times Square,40.75819487,-73.98562368,
5534062,40.6795,-73.99468,Times Square,40.75819487,-73.98562368,
5536271,40.79466,-73.96623,Times Square,40.75819487,-73.98562368,
5536824,40.80692,-73.96434,Times Square,40.75819487,-73.98562368,
5538481,40.64524,-74.08326,Times Square,40.75819487,-73.98562368,
5539033,40.686,-73.93793,Times Square,40.75819487,-73.98562368,
5539585,40.65597,-73.95807,Times Square,40.75819487,-73.98562368,
5541242,40.6756,-73.92305,Times Square,40.75819487,-73.98562368,
5542347,40.57679,-73.96016,Times Square,40.75819487,-73.98562368,
5543451,40.73481,-73.98669,Times Square,40.75819487,-73.98562368,
5544556,40.68351,-73.93224,Times Square,40.75819487,-73.98562368,
5545108,40.70841,-73.95497,Times Square,40.75819487,-73.98562368,
5545660,40.81412,-73.95185,Times Square,40.75819487,-73.98562368,
5546213,40.77072,-73.95424,Times Square,40.75819487,-73.98562368,
5546765,40.71466,-74.00802,Times Square,40.75819487,-73.98562368,
5547317,40.66756,-73.95187,Times Square,40.75819487,-73.98562368,
5547870,40.66117,-73.96083,Times Square,40.75819487,-73.98562368,
5549527,40.73148,-73.95929,Times Square,40.75819487,-73.98562368,
5551736,40.72514,-73.9896,Times Square,40.75819487,-73.98562368,
5552288,40.73854,-74.00147,Times Square,40.75819487,-73.98562368,
5552840,40.73789,-73.97493,Times Square,40.75819487,-73.98562368,
5553393,40.74169,-73.9933,Times Square,40.75819487,-73.98562368,
5553945,40.80168,-73.96543,Times Square,40.75819487,-73.98562368,
5555602,40.72297,-73.98604,Times Square,40.75819487,-73.98562368,
5557259,40.68063,-73.91156,Times Square,40.75819487,-73.98562368,
5558363,40.72872,-73.98043,Times Square,40.75819487,-73.98562368,
5560020,40.79159,-73.97809,Times Square,40.75819487,-73.98562368,
5560573,40.67758,-73.97239,Times Square,40.75819487,-73.98562368,
5561677,40.81444,-73.95863,Times Square,40.75819487,-73.98562368,
5563334,40.67682,-73.91597,Times Square,40.75819487,-73.98562368,
5564439,40.78185,-73.97844,Times Square,40.75819487,-73.98562368,
5564991,40.6952,-73.92396,Times Square,40.75819487,-73.98562368,
5566648,40.85111,-73.93325,Times Square,40.75819487,-73.98562368,
5567200,40.7966,-73.97154,Times Square,40.75819487,-73.98562368,
5568305,40.72917,-73.98223,Times Square,40.75819487,-73.98562368,
5568857,40.73707,-74.00524,Times Square,40.75819487,-73.98562368,
5571066,40.78775,-73.94891,Times Square,40.75819487,-73.98562368,
5571619,40.76521,-73.98776,Times Square,40.75819487,-73.98562368,
5572171,40.84064,-73.93727,Times Square,40.75819487,-73.98562368,
5572723,40.78576,-73.97629,Times Square,40.75819487,-73.98562368,
5573275,40.76525,-73.98895,Times Square,40.75819487,-73.98562368,
5573828,40.78293,-73.97667,Times Square,40.75819487,-73.98562368,
5574380,40.71818,-73.9935,Times Square,40.75819487,-73.98562368,
5576037,40.67883,-73.98407,Times Square,40.75819487,-73.98562368,
5576589,40.71213,-73.99661,Times Square,40.75819487,-73.98562368,
5577694,40.78587,-73.97181,Times Square,40.75819487,-73.98562368,
5578798,40.72378,-73.98385,Times Square,40.75819487,-73.98562368,
5580455,40.74025,-73.98323,Times Square,40.75819487,-73.98562368,
5581008,40.73637,-73.98619,Times Square,40.75819487,-73.98562368,
5581560,40.74068,-74.00346,Times Square,40.75819487,-73.98562368,
5583217,40.74444,-73.92451,Times Square,40.75819487,-73.98562368,
5583769,40.70104,-73.91813,Times Square,40.75819487,-73.98562368,
5584874,40.68374,-73.96452,Times Square,40.75819487,-73.98562368,
5585426,40.73249,-73.9887,Times Square,40.75819487,-73.98562368,
5588188,40.72833,-73.94781,Times Square,40.75819487,-73.98562368,
5588740,40.83998,-73.94295,Times Square,40.75819487,-73.98562368,
5589292,40.70104,-73.92278,Times Square,40.75819487,-73.98562368,
5590949,40.71399,-73.99707,Times Square,40.75819487,-73.98562368,
5591501,40.71999,-73.94551,Times Square,40.75819487,-73.98562368,
5594263,40.83001,-73.94815,Times Square,40.75819487,-73.98562368,
5596472,40.70125,-73.94061,Times Square,40.75819487,-73.98562368,
5599234,40.69385,-73.9481,Times Square,40.75819487,-73.98562368,
5600338,40.839,-73.94543,Times Square,40.75819487,-73.98562368,
5602547,40.70609,-73.95332,Times Square,40.75819487,-73.98562368,
5605309,40.69914,-73.93591,Times Square,40.75819487,-73.98562368,
5606413,40.70933,-73.95577,Times Square,40.75819487,-73.98562368,
5606966,40.71983,-73.98801,Times Square,40.75819487,-73.98562368,
5607518,40.74583,-73.97834,Times Square,40.75819487,-73.98562368,
5608070,40.67766,-73.93934,Times Square,40.75819487,-73.98562368,
5610280,40.70883,-73.94068,Times Square,40.75819487,-73.98562368,
5611936,40.71489,-73.99168,Times Square,40.75819487,-73.98562368,
5612489,40.88241,-73.83422,Times Square,40.75819487,-73.98562368,
5613041,40.7105,-73.9451,Times Square,40.75819487,-73.98562368,
5614146,40.78396,-73.95218,Times Square,40.75819487,-73.98562368,
5614698,40.69271,-73.94353,Times Square,40.75819487,-73.98562368,
5615250,40.77883,-73.97494,Times Square,40.75819487,-73.98562368,
5615803,40.70746,-73.92054,Times Square,40.75819487,-73.98562368,
5616355,40.78885,-73.98013,Times Square,40.75819487,-73.98562368,
5617459,40.6833,-73.95162,Times Square,40.75819487,-73.98562368,
5618012,40.85516,-73.9378,Times Square,40.75819487,-73.98562368,
5619116,40.79169,-73.97498,Times Square,40.75819487,-73.98562368,
5620221,40.75674,-73.99774,Times Square,40.75819487,-73.98562368,
5620773,40.80749,-73.93803,Times Square,40.75819487,-73.98562368,
5622982,40.67731,-74.0112,Times Square,40.75819487,-73.98562368,
5624087,40.68404,-73.96714,Times Square,40.75819487,-73.98562368,
5624639,40.71345,-73.85658,Times Square,40.75819487,-73.98562368,
5625744,40.66632,-73.99013,Times Square,40.75819487,-73.98562368,
5626296,40.59225,-73.95026,Times Square,40.75819487,-73.98562368,
5626849,40.7103,-73.96622,Times Square,40.75819487,-73.98562368,
5627953,40.68303,-73.99686,Times Square,40.75819487,-73.98562368,
5629610,40.76235,-73.9626,Times Square,40.75819487,-73.98562368,
5630162,40.71411,-73.95771,Times Square,40.75819487,-73.98562368,
5630715,40.71106,-73.94918,Times Square,40.75819487,-73.98562368,
5632372,40.72644,-73.97866,Times Square,40.75819487,-73.98562368,
5632924,40.71762,-73.99328,Times Square,40.75819487,-73.98562368,
5633476,40.72846,-74.00113,Times Square,40.75819487,-73.98562368,
5634028,40.77387,-73.91778,Times Square,40.75819487,-73.98562368,
5635133,40.64548,-73.8949,Times Square,40.75819487,-73.98562368,
5635685,40.68384,-73.96042,Times Square,40.75819487,-73.98562368,
5636238,40.71339,-73.95546,Times Square,40.75819487,-73.98562368,
5636790,40.71408,-73.95708,Times Square,40.75819487,-73.98562368,
5637895,40.66683,-73.99308,Times Square,40.75819487,-73.98562368,
5638447,40.74957,-73.98255,Times Square,40.75819487,-73.98562368,
5640104,40.80755,-73.94141,Times Square,40.75819487,-73.98562368,
5640656,40.80273,-73.95748,Times Square,40.75819487,-73.98562368,
5643970,40.69298,-73.96851,Times Square,40.75819487,-73.98562368,
5645074,40.71741,-73.95555,Times Square,40.75819487,-73.98562368,
5646179,40.73235,-73.98392,Times Square,40.75819487,-73.98562368,
5646731,40.69113,-73.91501,Times Square,40.75819487,-73.98562368,
5649493,40.68521,-73.93707,Times Square,40.75819487,-73.98562368,
5651702,40.67844,-73.98136,Times Square,40.75819487,-73.98562368,
5652254,40.64876,-73.96279,Times Square,40.75819487,-73.98562368,
5653359,40.71507,-73.99033,Times Square,40.75819487,-73.98562368,
5662196,40.72764,-74.00076,Times Square,40.75819487,-73.98562368,
5662748,40.74026,-73.99746,Times Square,40.75819487,-73.98562368,
5663853,40.72008,-73.94464,Times Square,40.75819487,-73.98562368,
5665510,40.7644,-73.99338,Times Square,40.75819487,-73.98562368,
5667719,40.71515,-73.94798,Times Square,40.75819487,-73.98562368,
5668823,40.79,-73.97318,Times Square,40.75819487,-73.98562368,
5669376,40.68084,-73.93075,Times Square,40.75819487,-73.98562368,
5670480,40.72174,-73.98418,Times Square,40.75819487,-73.98562368,
5671033,40.77025,-73.95491,Times Square,40.75819487,-73.98562368,
5673242,40.764,-73.9587,Times Square,40.75819487,-73.98562368,
5675451,40.72275,-73.98525,Times Square,40.75819487,-73.98562368,
5676003,40.73408,-74.00263,Times Square,40.75819487,-73.98562368,
5677660,40.83771,-73.94638,Times Square,40.75819487,-73.98562368,
5678212,40.68997,-73.94205,Times Square,40.75819487,-73.98562368,
5678765,40.79324,-73.97489,Times Square,40.75819487,-73.98562368,
5679317,40.79726,-73.9329,Times Square,40.75819487,-73.98562368,
5682631,40.72781,-73.9862,Times Square,40.75819487,-73.98562368,
5684288,40.59428,-73.78855,Times Square,40.75819487,-73.98562368,
5685945,40.77086,-73.89578,Times Square,40.75819487,-73.98562368,
5690363,40.77238,-73.92446,Times Square,40.75819487,-73.98562368,
5690915,40.75055,-73.98679,Times Square,40.75819487,-73.98562368,
5691468,40.70252,-73.9279,Times Square,40.75819487,-73.98562368,
5693125,40.71145,-73.95302,Times Square,40.75819487,-73.98562368,
5693677,40.71834,-73.95867,Times Square,40.75819487,-73.98562368,
5694781,40.67191,-73.95265,Times Square,40.75819487,-73.98562368,
5696991,40.72496,-73.98289,Times Square,40.75819487,-73.98562368,
5698648,40.82553,-73.93875,Times Square,40.75819487,-73.98562368,
5701409,40.82589,-73.95094,Times Square,40.75819487,-73.98562368,
5701961,40.81781,-73.9347,Times Square,40.75819487,-73.98562368,
5703066,40.74876,-73.94507,Times Square,40.75819487,-73.98562368,
5704171,40.68683,-73.95466,Times Square,40.75819487,-73.98562368,
5704723,40.77323,-73.95567,Times Square,40.75819487,-73.98562368,
5705827,40.77209,-73.91096,Times Square,40.75819487,-73.98562368,
5707484,40.6815,-73.97309,Times Square,40.75819487,-73.98562368,
5708589,40.74574,-73.99226,Times Square,40.75819487,-73.98562368,
5709694,40.70306,-73.93629,Times Square,40.75819487,-73.98562368,
5714664,40.85133,-73.93844,Times Square,40.75819487,-73.98562368,
